...1,Soundfile,Dataset,LowFreqHz,HighFreqHz,FileEndSec,UTC,FileBeginSec,ClassSpecies,KW,KW_certain,Ecotype,Provider,AnnotationLevel,FilePath,FileOk,CallType,ID,CenterTime,Duration,CalltypeCategory,HasQ,CalltypeHasQ,EcotypeCertain,Labels,HoldOut,Augmented,ShiftSec,SourceID,AugFromCT
113837,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_114500Z.flac,WVanIsl,896,1056,108.295,2011-12-21T11:46:48Z,108.014,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_114500Z.flac,TRUE,,106049,108.1545,0.2810000000000059,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,106049,NA
72238,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_031500Z.flac,WVanIsl,2112,2528,143.547,2011-12-06T03:17:23Z,143.14,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_031500Z.flac,TRUE,,73793,143.3435,0.4070000000000107,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,73793,NA
143795,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_101500Z.flac,WVanIsl,3008,3136,143.11,2012-01-19T10:17:22Z,142.375,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_101500Z.flac,TRUE,,129173,142.7425,0.7350000000000136,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,129173,NA
106695,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111219_050000Z.flac,WVanIsl,800,1024,5.999,2011-12-19T05:00:05Z,5.233,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111219_050000Z.flac,TRUE,,100232,5.616,0.766,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,100232,NA
22886,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_035100Z.flac,NorthBc,1656.25,1875,227.631,2013-11-30T03:54:47Z,227.151,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_035100Z.flac,TRUE,,39779,227.391,0.47999999999998977,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,39779,NA
84048,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_220000Z.flac,WVanIsl,1728,2304,24.983,2011-12-08T22:00:24Z,24.391,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_220000Z.flac,TRUE,,83031,24.687,0.5920000000000023,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,83031,NA
88764,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_024500Z.flac,WVanIsl,800,1504,198.968,2011-12-10T02:48:17Z,197.67,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_024500Z.flac,TRUE,,87017,198.319,1.2980000000000018,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,87017,NA
144254,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_120000Z.flac,WVanIsl,2016,2208,66.498,2012-01-19T12:01:06Z,66.092,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_120000Z.flac,TRUE,,129571,66.295,0.4060000000000059,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,129571,NA
35459,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131210_152100Z.flac,NorthBc,812.5,968.75,191.231,2013-12-10T15:24:10Z,190.751,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131210_152100Z.flac,TRUE,,49579,190.991,0.47999999999998977,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,49579,NA
130532,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_093000Z.flac,WVanIsl,1088,1312,183.749,2011-12-31T09:33:03Z,183.39,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_093000Z.flac,TRUE,,119634,183.5695,0.35900000000000887,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,119634,NA
130298,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_090000Z.flac,WVanIsl,896,1184,192.032,2011-12-31T09:03:11Z,191.312,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_090000Z.flac,TRUE,,119400,191.672,0.7199999999999989,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,119400,NA
14323,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_045100Z.flac,NorthBc,2125,2875,291.327,2013-11-26T04:55:50Z,290.639,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_045100Z.flac,TRUE,,32759,290.983,0.6879999999999882,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,32759,NA
55954,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111016_230000Z.flac,WVanIsl,1440,1952,2.359,2011-10-16T23:00:02Z,2.015,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111016_230000Z.flac,TRUE,,61134,2.187,0.34399999999999986,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,61134,NA
90638,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_104500Z.flac,WVanIsl,1440,1600,47.577,2011-12-10T10:45:47Z,47.155,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_104500Z.flac,TRUE,,88696,47.366,0.42199999999999704,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,88696,NA
146500,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120202_101500Z.flac,WVanIsl,2336,2624,143.359,2012-02-02T10:17:23Z,143.031,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120202_101500Z.flac,TRUE,,131366,143.195,0.32800000000000296,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,131366,NA
131286,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_113000Z.flac,WVanIsl,2016,2176,7.735,2011-12-31T11:30:07Z,7.438,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_113000Z.flac,TRUE,,120093,7.5865,0.2970000000000006,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,120093,NA
76499,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_163000Z.flac,WVanIsl,1728,2848,267.53,2011-12-06T16:34:27Z,267.233,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_163000Z.flac,TRUE,,76801,267.3815,0.2969999999999686,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,76801,NA
101267,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_110000Z.flac,WVanIsl,2336,2688,143.281,2011-12-14T11:02:22Z,142.765,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_110000Z.flac,TRUE,,96108,143.023,0.5160000000000196,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,96108,NA
157,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_103600Z.flac,NorthBc,2250,2562.5,134.607,2013-10-11T10:38:14Z,134.239,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_103600Z.flac,TRUE,,24695,134.423,0.367999999999995,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,24695,NA
27608,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_032100Z.flac,NorthBc,1562.5,1812.5,278.143,2013-12-02T03:25:37Z,277.455,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_032100Z.flac,TRUE,,43687,277.799,0.6879999999999882,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,43687,NA
108157,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_051500Z.flac,WVanIsl,1152,1376,36.186,2011-12-20T05:15:35Z,35.874,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_051500Z.flac,TRUE,,101504,36.03,0.3119999999999976,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,101504,NA
141093,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120118_100000Z.flac,WVanIsl,864,1152,157.921,2012-01-18T10:02:37Z,157.624,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120118_100000Z.flac,TRUE,,127305,157.7725,0.29699999999999704,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,127305,NA
70648,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_084500Z.flac,WVanIsl,2304,2848,106.811,2011-12-05T08:46:45Z,105.483,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_084500Z.flac,TRUE,,72606,106.147,1.328000000000003,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,72606,NA
22298,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_023600Z.flac,NorthBc,1187.5,1437.5,83.471,2013-11-30T02:37:22Z,82.559,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_023600Z.flac,TRUE,,39278,83.015,0.9120000000000061,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,39278,NA
92445,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_143000Z.flac,WVanIsl,800,960,115.453,2011-12-10T14:31:55Z,115.062,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_143000Z.flac,TRUE,,90209,115.2575,0.39100000000000534,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,90209,NA
70681,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_084500Z.flac,WVanIsl,4704,5280,174.952,2011-12-05T08:47:54Z,174.14,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_084500Z.flac,TRUE,,72639,174.546,0.8120000000000118,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,72639,NA
139823,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120118_040000Z.flac,WVanIsl,3232,3360,134.328,2012-01-18T04:02:13Z,133.124,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120118_040000Z.flac,TRUE,,126165,133.726,1.2040000000000077,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,126165,NA
89590,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_061500Z.flac,WVanIsl,800,1408,106.874,2011-12-10T06:16:46Z,106.046,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_061500Z.flac,TRUE,,87796,106.46,0.8279999999999887,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,87796,NA
103328,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111215_103000Z.flac,WVanIsl,1440,1952,27.749,2011-12-15T10:30:27Z,27.405,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111215_103000Z.flac,TRUE,,97622,27.577,0.34399999999999764,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,97622,NA
147210,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120204_040000Z.flac,WVanIsl,1760,1984,202.483,2012-02-04T04:03:21Z,201.78,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120204_040000Z.flac,TRUE,,131947,202.1315,0.703000000000003,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,131947,NA
75856,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_151500Z.flac,WVanIsl,1952,2848,33.39,2011-12-06T15:15:32Z,32.671,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_151500Z.flac,TRUE,,76292,33.0305,0.7190000000000012,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,76292,NA
110005,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_104500Z.flac,WVanIsl,2720,3072,140.296,2011-12-20T10:47:19Z,139.624,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_104500Z.flac,TRUE,,103089,139.96,0.671999999999997,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,103089,NA
129551,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_063000Z.flac,WVanIsl,864,1056,240.094,2011-12-31T06:33:59Z,239.797,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_063000Z.flac,TRUE,,119029,239.9455,0.29699999999999704,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,119029,NA
73289,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_104500Z.flac,WVanIsl,1216,1376,57.016,2011-12-06T10:45:56Z,56.766,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_104500Z.flac,TRUE,,74683,56.891,0.25,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,74683,NA
69913,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_070000Z.flac,WVanIsl,3968,4384,196.358,2011-12-05T07:03:14Z,194.858,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_070000Z.flac,TRUE,,71871,195.608,1.5,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,71871,NA
96624,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111211_200000Z.flac,WVanIsl,1312,1536,260.343,2011-12-11T20:04:19Z,259.468,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111211_200000Z.flac,TRUE,,92907,259.9055,0.875,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,92907,NA
1992,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131014_085100Z.flac,NorthBc,812.5,1250,92.399,2013-10-14T08:52:32Z,92.127,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131014_085100Z.flac,TRUE,,25956,92.263,0.27200000000000557,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,25956,NA
101105,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_101500Z.flac,WVanIsl,1696,2080,88.984,2011-12-14T10:16:27Z,87.687,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_101500Z.flac,TRUE,,95946,88.3355,1.296999999999997,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,95946,NA
31653,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131205_192100Z.flac,NorthBc,1500,1750,144.527,2013-12-05T19:23:24Z,144.111,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131205_192100Z.flac,TRUE,,46732,144.319,0.4159999999999968,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,46732,NA
24760,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_102100Z.flac,NorthBc,1781.25,2125,270.879,2013-11-30T10:25:30Z,270.272,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_102100Z.flac,TRUE,,41292,270.5755,0.6070000000000277,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,41292,NA
91455,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_121500Z.flac,WVanIsl,1184,1376,9.124,2011-12-10T12:15:07Z,7.813,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_121500Z.flac,TRUE,,89348,8.4685,1.3110000000000008,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,89348,NA
27455,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_030600Z.flac,NorthBc,781.25,906.25,134.176,2013-12-02T03:08:13Z,133.535,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_030600Z.flac,TRUE,,43534,133.8555,0.6409999999999911,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,43534,NA
59047,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111103_144500Z.flac,WVanIsl,800,1056,29.984,2011-11-03T14:45:29Z,29.406,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111103_144500Z.flac,TRUE,,63006,29.695,0.578000000000003,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,63006,NA
104472,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111215_181500Z.flac,WVanIsl,1824,2112,245.156,2011-12-15T18:19:04Z,244.656,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111215_181500Z.flac,TRUE,,98609,244.906,0.5,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,98609,NA
120912,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_113000Z.flac,WVanIsl,2368,2944,177.046,2011-12-26T11:32:56Z,176.14,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_113000Z.flac,TRUE,,112179,176.593,0.9060000000000059,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,112179,NA
105737,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111216_130000Z.flac,WVanIsl,896,1024,175.171,2011-12-16T13:02:54Z,174.78,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111216_130000Z.flac,TRUE,,99506,174.9755,0.39099999999999113,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,99506,NA
88643,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_000000Z.flac,WVanIsl,1408,1600,59.108,2011-12-10T00:00:58Z,58.592,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_000000Z.flac,TRUE,,86917,58.85,0.5159999999999982,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,86917,NA
128079,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111229_151500Z.flac,WVanIsl,1344,1568,55.593,2011-12-29T15:15:54Z,54.827,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111229_151500Z.flac,TRUE,,117809,55.21,0.7660000000000053,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,117809,NA
99660,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111212_190000Z.flac,WVanIsl,800,1088,20.828,2011-12-12T19:00:20Z,20.328,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111212_190000Z.flac,TRUE,,95074,20.578,0.5,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,95074,NA
28071,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_052100Z.flac,NorthBc,1062.5,1406.25,211.935,2013-12-02T05:24:31Z,211.519,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_052100Z.flac,TRUE,,44053,211.727,0.4159999999999968,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,44053,NA
24913,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_113600Z.flac,NorthBc,3125,3843.75,64.176,2013-11-30T11:37:03Z,63.472,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_113600Z.flac,TRUE,,41443,63.824,0.7040000000000006,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,41443,NA
134560,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120110_094500Z.flac,WVanIsl,1664,2080,13.78,2012-01-10T09:45:13Z,13.452,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120110_094500Z.flac,TRUE,,122408,13.616,0.3279999999999994,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,122408,NA
4150,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131018_080600Z.flac,NorthBc,812.5,1062.5,91.488,2013-10-18T08:07:30Z,90.896,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131018_080600Z.flac,TRUE,,27791,91.192,0.5919999999999987,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,27791,NA
119420,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_081500Z.flac,WVanIsl,992,1088,132.671,2011-12-26T08:17:11Z,131.687,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_081500Z.flac,TRUE,,110864,132.179,0.9839999999999804,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,110864,NA
128537,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111230_041500Z.flac,WVanIsl,1088,1312,24.593,2011-12-30T04:15:24Z,24.296,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111230_041500Z.flac,TRUE,,118027,24.4445,0.2970000000000006,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,118027,NA
107013,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111219_073000Z.flac,WVanIsl,1696,2208,219.875,2011-12-19T07:33:39Z,219.609,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111219_073000Z.flac,TRUE,,100528,219.742,0.26599999999999113,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,100528,NA
59194,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111106_163000Z.flac,WVanIsl,1248,1440,145.311,2011-11-06T16:32:24Z,144.983,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111106_163000Z.flac,TRUE,,63140,145.147,0.32800000000000296,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,63140,NA
18339,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131128_030600Z.flac,NorthBc,1093.75,1312.5,15.551,2013-11-28T03:06:14Z,14.48,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131128_030600Z.flac,TRUE,,35906,15.0155,1.0709999999999997,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,35906,NA
71657,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_164500Z.flac,WVanIsl,896,1120,200.249,2011-12-05T16:48:19Z,199.999,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_164500Z.flac,TRUE,,73301,200.124,0.25,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,73301,NA
